IID	Sex	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG01942	2	-0.0144539	-0.00691512	0.048634	0.0782114	-0.00401986	-0.00110753	-0.00766391	-0.00227647	-0.00179422	0.00147743
HG01944	1	-0.0145236	-0.0174097	0.0317519	0.0411971	-0.00756067	-0.000429781	-0.00466081	-0.00195392	-0.00427206	0.00460611
HG01945	2	-0.0142196	-0.00469422	0.046143	0.0709761	-0.00356473	-0.000405971	-0.00986475	-0.00167737	-0.0048831	0.00308087
HG01947	1	-0.0125307	0.000390676	0.0371598	0.0512887	-0.00293287	-0.000592187	0.00291346	0.00243584	0.00147569	-0.000576318
HG01948	2	-0.00605962	-0.00819093	0.0376408	0.058736	-0.00605578	0.000986282	-0.00736237	0.000218378	-0.00690393	0.00333266
HG01950	1	-0.0122849	-0.00907302	0.0485648	0.0778194	-0.00561811	-0.000652068	-0.00962923	-0.00283106	0.00338572	-0.00131189
HG01951	2	-0.0144871	-0.0122857	0.0518699	0.0911067	-0.003605	0.00117147	-0.0133994	-0.0024457	0.0017576	0.00344266
HG01953	1	-0.0146293	-0.0091762	0.0514806	0.0836054	-0.00590904	0.00085014	-0.0132699	-0.00257	0.00246149	0.00328545
HG01954	2	-0.0151503	-0.00972477	0.0519905	0.0860271	-0.00574366	-0.000410872	-0.0155763	-0.0043255	-0.00210811	0.00351775
HG01956	2	0.0317323	-0.00121207	0.00168967	-0.00165697	0.000256303	0.00974165	-0.0063218	0.0182001	-0.00141024	0.0141371
HG01958	2	0.0284962	4.75633e-05	0.00172092	-0.00213739	-0.00387966	0.00497048	-0.00623326	0.0181111	-0.00180211	0.00771954
HG01961	1	-0.0157364	-0.0128042	0.0566943	0.09546	-0.00624902	0.000323545	-0.0178894	-0.00448388	-0.00731819	0.00407686
HG01965	2	-0.00983218	-0.00034	0.0357142	0.0499594	-0.00469549	0.000347869	-0.00304889	-0.00152475	-0.00512903	-0.00678396
HG01967	1	-0.0133193	0.000873846	0.0401692	0.0550281	-0.00650399	0.00147204	-0.00210856	-0.000173438	-0.0043212	2.74749e-05
HG01968	2	-0.0155922	-0.0121659	0.0540608	0.0888861	-0.00349712	0.000451871	-0.0144319	-0.00314989	-0.00290321	0.00424158
HG01970	1	-0.0137961	7.67931e-05	0.0404343	0.0555675	-0.00358696	0.000698906	-0.00467914	-0.000677901	-0.0028434	0.00364285
HG01971	2	-0.00604165	-0.00118045	0.035058	0.0482597	-0.000557244	-0.00121757	-0.00403903	0.00375804	0.00182904	0.00474068
HG01973	2	-0.0131723	-0.00680496	0.0474429	0.0741378	-0.00529986	0.00182931	-0.0122118	-0.00250042	-0.00332651	0.00552671
HG01974	1	-0.0151037	-0.0120361	0.0538931	0.0896244	-0.00465183	0.000296327	-0.0139985	-0.00288367	-0.00157812	0.00363714
HG01976	2	-0.0136292	-0.000444363	0.0416552	0.0591983	-0.00644767	0.000650857	-0.00425891	-0.00203306	-0.00383518	-0.00121116
HG01977	1	-0.0144125	-0.00480125	0.0478657	0.0726306	-0.005715	-0.000207455	-0.00568689	0.000407242	-0.00430248	0.00133188
HG01979	1	-0.0137874	-0.0019646	0.042772	0.0631713	-0.00578341	-0.00135536	-0.0075571	-0.00226483	-0.00210662	0.000808285
HG01980	2	-0.0127318	-0.00325145	0.0431025	0.0659766	-0.00623328	0.000612732	-0.0023433	-0.00157506	-0.000865167	0.000715065
HG01982	1	-0.0143693	-0.00495318	0.0459724	0.0706111	-0.00504777	0.00103629	-0.0079112	-0.00245353	-0.00236634	0.00596858
HG01985	2	0.0315228	-0.00155134	0.000821386	-0.00146446	0.000159785	-0.00086364	-0.00474946	0.0146154	-0.000395071	0.00556379
HG01986	1	0.029145	0.000119851	0.00190418	-0.00229198	-0.00177142	0.00486679	-0.0043984	0.0232586	-0.00150652	0.0144852
HG01988	1	0.0149887	0.0101512	0.00460654	-0.00779686	0.00214573	6.49173e-06	-0.00633755	0.00988821	0.000462941	0.00881567
HG01989	2	0.0279872	0.000552774	0.00194467	-0.0022499	0.000794277	0.00256266	-0.00634842	0.0192863	-0.00235907	0.0180555
HG01990	1	0.031485	-0.00188316	0.00101974	-0.0025073	-0.000103091	-0.00219627	-0.00533702	0.0195681	0.000910844	0.0106205
HG01991	1	-0.013443	-0.00371025	0.0443941	0.0664645	-0.00743015	-0.000362376	-0.00675768	-0.00118783	-0.00056249	0.00209339
HG01992	2	-0.015328	-0.00959278	0.0514037	0.0844528	-0.00593351	0.000102402	-0.0129414	-0.00235672	-0.0068178	0.0020797
HG01997	2	-0.014853	-0.00872386	0.050126	0.0824163	-0.00248724	0.000123194	-0.0136506	-0.00320005	-0.00492308	0.00130829
HG02002	1	-0.0141736	-0.00483173	0.0458164	0.07105	-0.0045788	-0.000409474	-0.00809089	-0.00250075	0.00178717	0.00422279
HG02003	2	-0.0142513	-0.00656777	0.0489596	0.0757723	-0.0087176	0.00030548	-0.00893381	-0.00299465	-0.0003042	0.00557352
HG02006	2	0.00544383	0.00224959	0.0218176	0.0256755	-0.00393432	0.00437882	0.000979352	0.00485947	0.00177747	0.000375922
HG02008	1	-0.0143946	-0.0074653	0.0481381	0.0768506	-0.00492169	-0.000717737	-0.0114298	-0.00159177	0.00140513	0.00142246
HG02009	1	0.0281643	0.000663906	0.00184882	-0.0028904	0.00156155	0.00243465	-0.00704948	0.0240621	-0.00777299	0.0021193
HG02010	2	0.0278095	0.000856132	0.00174157	-0.00273822	0.00220325	0.00144214	-0.00660979	0.0192401	-0.00523851	0.0120292
HG02012	2	0.0318096	-0.00178083	0.00109163	-0.00163375	0.0023166	0.00171616	-0.00771992	0.0208717	-0.000921342	0.00650424
HG02013	1	0.033811	-0.00332086	0.000198546	-0.000503627	0.00014122	0.0075394	-0.00949999	0.023281	0.000154662	0.0194028
HG02014	1	0.0290452	-0.00017953	0.000982575	-0.00223827	0.000645248	-0.000313131	-0.00382789	0.0162405	0.00136514	0.0117485
HG02016	2	-0.0148758	-0.0294413	-0.00145665	-0.0116729	-0.0426841	-0.00116439	-0.00862667	-0.00338886	0.0052714	-0.00202151
HG02017	1	-0.0149266	-0.0324185	0.00166011	-0.0156714	-0.0398975	-0.000823602	-0.00689238	-0.00192767	0.00254835	-0.00244731
HG02019	2	-0.0151212	-0.0328302	0.00269052	-0.0160265	-0.0373385	-0.00124087	-0.00491775	-0.001465	-0.00116183	-0.00211122
HG02020	1	-0.0149298	-0.0328284	0.00206456	-0.015953	-0.0427106	-0.00175695	-0.00777468	-0.00256213	-0.000731288	-0.00223793
HG02023	1	-0.0148414	-0.0332173	0.00296612	-0.0155184	-0.0440848	3.7058e-05	-0.0066023	-0.00149167	0.00120589	-0.00193216
HG02025	2	-0.0151289	-0.0334401	0.00293463	-0.0157788	-0.0408115	-0.000139235	-0.00552203	8.48903e-05	-0.00113677	-0.0017347
HG02026	1	-0.0151858	-0.0337504	0.00282921	-0.0163677	-0.0408148	-0.000701206	-0.0111737	-0.00118265	0.00254723	0.000686236
HG02028	2	-0.0150473	-0.0326327	0.00210508	-0.0171617	-0.0407383	-9.33876e-05	-0.00662745	-0.0017758	0.00032239	0.000733421
HG02029	1	-0.0152562	-0.0345975	0.00413364	-0.0161251	-0.0231057	0.000695714	-0.00445971	-0.00143586	-0.00453492	0.00471959
HG02031	2	-0.0150769	-0.0339157	0.00270425	-0.015674	-0.0375145	-0.000856827	-0.00503704	-0.00233781	0.00219063	0.00268859
HG02032	1	-0.0152458	-0.033526	0.00417417	-0.0165951	-0.0250936	-0.00139808	-0.00442524	-0.000401032	-0.00398333	-0.00119717
HG02035	1	-0.0149876	-0.0329647	0.00281095	-0.0154272	-0.0385219	-5.12865e-05	-0.00519611	-0.00140885	-0.00164641	0.00421468
HG02040	1	-0.0151654	-0.0326575	0.00179668	-0.015586	-0.0351722	-0.000421714	-0.00701846	-0.00329744	0.000123922	-0.00013177
HG02047	1	-0.0151381	-0.033075	0.0019941	-0.01591	-0.0419218	-0.0016644	-0.00771076	-7.21772e-05	0.0034849	0.000267027
HG02048	2	-0.0152515	-0.0325283	0.00230345	-0.0166766	-0.0414456	-0.00105055	-0.00737981	-0.00113003	0.00208414	0.00254097
HG02049	2	-0.0149366	-0.0331267	0.00234553	-0.0150187	-0.0451328	-0.00168614	-0.0079532	-0.00161087	0.00516169	0.00210426
HG02050	1	-0.0150363	-0.0330377	0.00211653	-0.0158713	-0.0397548	-0.000995075	-0.00804676	-0.00265898	0.00369847	-0.00295999
HG02051	1	0.0339605	-0.00335251	0.000700849	-0.000429655	0.000625491	0.00338317	-0.00549247	0.0185593	-0.00473842	0.012436
HG02052	2	0.0338538	-0.00305563	0.000882417	-0.000296272	-0.000696705	0.0040296	-0.00786212	0.0227175	-0.00436549	0.0122708
HG02053	1	0.0318955	-0.00205969	0.00104852	-0.00130442	-0.000572033	0.00231676	-0.00697203	0.0143934	-0.00125057	0.0116264
HG02054	2	0.0292956	-0.000147413	0.00153772	-0.00199093	-0.000808509	0.00446182	-0.00693255	0.0183065	-0.00123894	0.00963519
HG02057	2	-0.0148315	-0.0330903	0.00242807	-0.0149883	-0.0388736	-0.00166299	-0.00582711	0.000766744	0.0014288	-0.00115891
HG02058	1	-0.0145957	-0.0318716	0.000900883	-0.0143735	-0.0373937	-0.00104288	-0.00835227	-0.002122	0.00383468	-0.000684201
HG02060	2	-0.0151929	-0.0327705	0.00217804	-0.0155598	-0.0400269	-0.00219281	-0.00699382	-0.00131858	-0.000418888	-0.000941775
HG02061	1	-0.0150789	-0.0327419	0.00204435	-0.0153074	-0.0376618	-0.00238233	-0.00753928	-0.000615124	0.000397103	-0.000931305
HG02064	1	-0.0149203	-0.0330557	0.00279897	-0.0154979	-0.0432379	-0.00127851	-0.0052626	-0.00251875	0.00113814	0.00130578
HG02067	1	-0.0150277	-0.0326506	0.00177275	-0.0166381	-0.0403419	-0.000950618	-0.00683967	-0.0026451	0.00248744	-0.00143721
HG02069	2	-0.0147788	-0.0327417	0.00148383	-0.0149834	-0.0376969	-0.000588157	-0.00865165	-0.00082972	-0.00200719	-0.000994947
HG02070	1	-0.015097	-0.0328104	0.00153137	-0.0162509	-0.0387176	0.000179614	-0.00644076	0.000643066	0.00217366	-0.00226484
HG02072	2	-0.0151236	-0.0326502	0.00164602	-0.0146665	-0.0394679	-0.00188506	-0.00830386	-0.000767411	3.28999e-05	0.00179606
HG02073	1	-0.0152467	-0.0332331	0.0025338	-0.0159995	-0.0378701	-0.000905782	-0.00343889	0.000450256	-0.00114246	0.000524373
HG02075	2	-0.0150539	-0.0329353	0.00125587	-0.0164472	-0.0386506	-0.00203925	-0.00636926	-0.000406991	-0.000181439	-0.00459182
HG02076	1	-0.0151173	-0.0334434	0.00242736	-0.0157181	-0.0417149	-0.00151519	-0.00687838	-0.0015078	0.00336041	0.000981178
HG02078	2	-0.0152607	-0.0335627	0.00177677	-0.0160109	-0.0438934	-0.00157124	-0.00643629	-0.00179569	-0.00181719	-0.000290799
HG02079	1	-0.0149223	-0.0336092	0.00254376	-0.0177209	-0.0411702	-0.00204988	-0.00598544	-0.00117734	0.00274009	-0.00213926
HG02081	2	-0.0153289	-0.0331937	0.00215321	-0.0153443	-0.0417634	-0.000996911	-0.00719792	-0.000853511	0.00525707	-0.000528311
HG02082	1	-0.0150751	-0.0335622	0.00322291	-0.0153745	-0.0212859	0.00102069	-0.00227354	0.000727169	-0.00529644	0.00148139
HG02084	2	-0.014984	-0.0332339	0.00220926	-0.0149294	-0.0407711	-0.00106403	-0.00444082	-0.00229558	0.00258615	-0.000994593
HG02085	1	-0.0151764	-0.0329991	0.00165195	-0.0159144	-0.0433753	-0.00152962	-0.00767144	0.000884574	0.000845417	0.00214547
HG02086	2	-0.0150551	-0.0327636	0.00174757	-0.0155424	-0.0412905	-0.00137318	-0.00671351	-0.00189079	0.00315987	0.000615676
HG02087	2	-0.0149935	-0.0332115	0.00172264	-0.0164071	-0.0405747	-0.00150647	-0.00995351	-0.00234589	-0.000212085	-0.0034614
HG02088	1	-0.015079	-0.0336081	0.00172486	-0.0166048	-0.0415924	0.000258503	-0.00771455	-0.000547682	0.00657072	-0.000411567
HG02089	2	-0.0133238	-0.000210405	0.0403599	0.0568232	-0.00457072	-0.00133896	-0.0047449	-7.30995e-05	-0.00524448	-0.00184089
HG02090	1	-0.00772116	0.000508438	0.0350936	0.0491724	-0.0049003	0.00071114	1.27328e-05	-0.0014148	-0.00223358	0.00255161
HG02095	2	0.0321809	-0.00242283	0.000721301	-0.00146644	0.00124139	0.0025889	-0.00973887	0.0234656	0.00854654	0.011708
HG02102	2	-0.0142326	-0.00715055	0.0483503	0.077047	-0.00231297	-0.000933372	-0.0106635	-0.00338071	0.00298516	0.00222705
HG02104	1	-0.0148543	-0.00937326	0.0510211	0.0845204	-0.00655546	-0.000449076	-0.0101802	-0.00347127	-0.00235162	0.00406433
HG02105	2	-0.0154962	-0.0110594	0.0528782	0.0884211	-0.0071394	-0.00111018	-0.0161774	-0.00379866	-0.0028065	0.00126612
HG02107	1	0.0335895	-0.00314779	0.00021259	-0.000832242	0.00150105	-0.00163023	-0.0063412	0.0162081	-0.00365538	0.0197018
HG02108	2	0.0274736	0.00109273	0.00146236	-0.00295306	-0.00186032	0.000873937	-0.0040846	0.0153458	0.00388065	0.0153924
HG02111	2	0.0316023	-0.00177015	0.000857733	-0.00186363	0.00191526	0.0069031	-0.00888502	0.0228533	0.00181655	0.00367941
HG02113	2	-0.0151939	-0.0332061	0.00264936	-0.0156951	-0.0392701	6.64695e-05	-0.00558453	-0.00134471	0.00226442	-0.0003039
HG02116	1	-0.0151652	-0.0325214	0.00197077	-0.0156664	-0.0402148	-0.00144306	-0.00726475	-0.00149287	-0.00141029	0.0028001
HG02121	2	-0.0150566	-0.0329368	0.00191172	-0.0158976	-0.0425622	-0.0010431	-0.00507671	-0.000450931	0.00269153	0.00153846
HG02122	1	-0.0150455	-0.0338544	0.00299304	-0.0153607	-0.0168866	-0.00107596	-0.00291215	-0.00111747	-0.00382189	0.00017876
HG02127	2	-0.0151239	-0.0334282	0.00319836	-0.0160844	-0.0404758	-0.00141975	-0.00570288	-0.00136865	-0.000348705	-0.00414186
HG02128	1	-0.0150873	-0.0325667	0.00185957	-0.0157444	-0.0410474	-0.000832445	-0.00460839	-0.000451509	-0.00107397	-0.000209933
HG02130	2	-0.0152692	-0.0328411	0.00172961	-0.0146944	-0.0408044	0.000279661	-0.0061689	4.01313e-05	-0.00269068	9.51383e-05
HG02131	1	-0.0144717	-0.029696	-0.00122443	-0.0125285	-0.0411545	-0.00219413	-0.0079409	-0.00277257	0.00375485	-0.00382636
HG02133	2	-0.0148945	-0.0330399	0.00132574	-0.0158435	-0.0436416	-0.000685224	-0.0100779	-0.00244606	-0.000847494	-0.0014133
HG02134	1	-0.0149871	-0.0332995	0.00232037	-0.0167203	-0.0393576	-0.000684389	-0.00808364	-0.00219895	0.000768481	0.00134725
HG02136	2	-0.0147868	-0.0324356	0.000567142	-0.0152821	-0.0389609	-0.0011817	-0.00674575	-0.00161447	-0.000542894	-0.00396622
HG02137	1	-0.0152338	-0.0334741	0.00157811	-0.0163459	-0.0396378	-0.000973608	-0.00603318	-0.00165384	0.00156625	-0.00214608
HG02138	1	-0.0149904	-0.0328067	0.00173821	-0.015638	-0.0410484	-0.00186197	-0.00870046	-0.000513012	-0.00198958	0.00291879
HG02139	2	-0.0151543	-0.0329795	0.00258247	-0.0155167	-0.0402627	-0.00137887	-0.00793653	-0.000902193	0.000408733	-0.00133758
HG02140	2	-0.0151317	-0.033061	0.00253037	-0.0159892	-0.039003	-0.000784945	-0.00307032	0.00103866	0.000441214	0.00469
HG02141	1	-0.0151021	-0.0329226	0.00161299	-0.0161886	-0.0368512	-0.000565681	-0.00626696	-0.00230022	-0.000433779	-0.000513737
HG02142	2	-0.0147797	-0.0275783	0.00246477	-0.0157675	-0.0332077	-0.00155612	-0.00377135	-0.000150805	-0.00304068	-0.00268989
HG02143	1	0.0267036	0.00126913	0.00130753	-0.00256522	0.000230649	0.00304438	-0.00892323	0.0153558	-0.00222862	0.0159294
HG02144	2	0.0322653	-0.00202003	0.00073994	-0.000861426	-9.6075e-05	-0.000370784	-0.00792685	0.0191259	0.000473303	0.00978099
HG02146	1	-0.014934	-0.00858646	0.0520077	0.0832197	-0.00452099	9.97411e-05	-0.0138642	-0.00226539	-0.00564865	0.00334795
HG02147	2	-0.0151938	-0.0101119	0.053508	0.0860693	-0.00325022	-0.000523813	-0.0166138	-0.00310626	-0.00299053	0.00262717
HG02150	1	-0.0154703	-0.0109335	0.0544742	0.0915115	-0.00303352	-0.00106843	-0.0177816	-0.00432682	-0.00426411	0.00146444
HG02151	2	-0.0148934	-0.0333602	0.00179242	-0.0171073	-0.0535212	-0.00233564	-0.0109035	-0.00227378	0.00597871	0.000373756
HG02152	2	-0.0151678	-0.0339257	0.0028056	-0.0171356	-0.0551046	-0.000532073	-0.0101468	-0.00206729	0.00555955	0.00307817
HG02153	2	-0.0151524	-0.0333882	0.00145734	-0.0158069	-0.0469055	-0.000960192	-0.0093115	-0.00145439	0.00413376	-0.00226307
HG02154	2	-0.0152313	-0.0339167	0.0029452	-0.0169298	-0.051193	-0.00184661	-0.00683175	-0.000337334	0.00158488	0.00218444
HG02155	2	-0.015203	-0.0341816	0.00350456	-0.0171578	-0.0473428	-0.000653908	-0.00931242	0.000371872	0.00124429	-0.00290318
HG02156	2	-0.0150678	-0.0337156	0.00183802	-0.0171838	-0.0510796	-0.00258827	-0.00945865	-0.00291079	0.00294119	3.89025e-05
HG02164	2	-0.0150533	-0.0334073	0.00154398	-0.016142	-0.0451781	-0.00199801	-0.00915728	-0.00206583	0.000672993	-0.00347584
HG02165	2	-0.0151052	-0.0333078	0.00269357	-0.0160794	-0.043337	-0.00145579	-0.00922318	-0.00129177	0.00673962	-0.00205072
HG02166	2	-0.0151297	-0.0342946	0.0029256	-0.0167357	-0.054095	-0.00188594	-0.00953826	-0.00116251	-0.0032888	-0.00397985
HG02178	2	-0.0151288	-0.0343335	0.00202218	-0.0178371	-0.0518683	-0.000255474	-0.00809511	-0.000633093	0.000527117	-0.00269228
HG02179	2	-0.0150591	-0.0333408	0.00253396	-0.0159482	-0.0451657	-0.00168831	-0.00753524	-0.000112507	0.00239481	-0.00259822
HG02180	2	-0.0153376	-0.0346188	0.0020778	-0.0175152	-0.0479654	-0.00019996	-0.00699813	-0.000841174	-0.00199266	-0.000865685
HG02181	2	-0.0149995	-0.0336978	0.00202483	-0.0164172	-0.053767	-0.000297352	-0.00863367	-0.00205332	0.00423317	-0.00029132
HG02182	2	-0.0151098	-0.033834	0.00293882	-0.0167974	-0.0494491	-0.000472321	-0.00808579	-0.00086732	0.00459398	-0.000384925
HG02184	2	-0.0152464	-0.0336887	0.00318666	-0.017471	-0.0503528	-0.00196746	-0.0078622	-0.000133101	0.00549138	0.00173382
HG02185	2	-0.015156	-0.0337196	0.003037	-0.0175683	-0.0491357	-0.00152207	-0.00771956	-0.00119489	0.00128025	8.49251e-05
HG02186	2	-0.0150563	-0.0338204	0.00286514	-0.0164716	-0.049173	-0.00227371	-0.00622857	-5.47371e-05	0.00323491	-0.00154513
HG02187	2	-0.0149625	-0.0341927	0.00317405	-0.0160445	-0.0528385	-0.000886137	-0.00947275	-0.0028365	-0.00227377	-0.00017377
HG02188	2	-0.0150805	-0.0340472	0.00294263	-0.0165988	-0.0567617	-0.00115306	-0.0104764	-0.00212052	0.0055273	0.0025746
HG02190	2	-0.0151604	-0.0338729	0.00293377	-0.0171303	-0.0495121	-0.000638217	-0.00669986	-0.00236879	-0.00395019	0.000767938
HG02215	2	-0.0113482	0.0271059	0.0108426	-0.0197525	0.000108769	-0.00226447	-0.0112142	-0.00192325	-0.00923417	0.00338561
HG02219	1	-0.0102862	0.0270271	0.0109138	-0.0205306	-0.0037014	0.00127998	0.0235171	0.00746526	-0.000288721	0.00275784
HG02220	2	-0.0105801	0.0268169	0.00966926	-0.0199957	-0.00272746	0.000959435	0.0175637	0.00705289	-0.00137168	-0.00335343
HG02221	1	-0.0103085	0.0268943	0.0105912	-0.0212858	-0.00242737	0.000261082	0.0239887	0.00649131	-0.00253872	-0.00259186
HG02223	2	-0.0103665	0.0271333	0.0106957	-0.0204753	-0.00289363	0.000220983	0.0195047	0.0071417	0.00346423	0.00144058
HG02224	1	-0.0108034	0.0271112	0.0106579	-0.0201245	-0.00451764	0.000505479	0.0165015	0.00614536	0.00172232	0.00121809
HG02230	2	-0.0107525	0.0274516	0.0104606	-0.0204807	-0.00410116	0.00042063	0.0193126	0.00730785	0.00040587	-0.000438752
HG02231	1	-0.0105904	0.0271956	0.0104821	-0.0195363	-0.00214898	0.000581776	0.01932	0.00441237	-0.000932119	0.00275515
HG02232	2	-0.00971045	0.0271679	0.010805	-0.0205605	-0.00365056	0.00137522	0.0267639	0.00499203	0.00123196	-3.853e-05
HG02233	1	-0.00977264	0.0267089	0.0109935	-0.0190339	-0.00293409	0.00253414	0.0265478	0.00654366	0.00835071	-0.000449341
HG02235	2	-0.0101736	0.0265919	0.010191	-0.0197262	-0.00204116	0.00276779	0.0261505	0.00674145	0.000641	-0.00115282
HG02236	1	-0.010287	0.0269043	0.0099766	-0.0198236	-0.00470358	0.00110705	0.0207116	0.00483545	-0.00145148	-0.00127565
HG02238	1	-0.00996216	0.0270619	0.0107915	-0.0200992	-0.00595216	0.00103715	0.0251027	0.00381523	0.00453241	-0.00351439
HG02239	2	-0.00973449	0.0255967	0.00737933	-0.0172786	-0.00513904	0.000759955	0.0266481	0.00485332	0.00408615	-0.00156249
HG02250	1	-0.0151377	-0.0331781	0.00283425	-0.0161065	-0.0497524	-0.00156769	-0.00838355	-0.00280221	0.00410526	0.00170075
HG02252	2	-0.0129889	-0.00040762	0.0400907	0.0561006	-0.00428827	0.000572062	-0.00242369	-5.76418e-05	-0.00176368	0.00365734
HG02253	1	-0.0129458	0.00436247	0.0357936	0.0455772	-0.00584095	0.000323755	0.0018361	-0.000852398	0.000869212	0.00181627
HG02255	1	0.0315947	-0.0024706	0.000501189	-0.00144633	0.000982874	0.00231272	-0.00795653	0.0217316	-0.00411096	0.00159327
HG02256	2	0.0251281	0.00176562	0.00358494	-0.00126346	0.000961608	0.00254565	-0.00780432	0.018078	0.00323061	0.0137336
HG02259	1	-0.0154674	-0.012593	0.0552265	0.0930065	-0.00531786	0.000198493	-0.0182785	-0.00288843	-0.00366072	0.00336753
HG02260	2	-0.0144038	-0.00670174	0.0483474	0.0756511	-0.00604894	-0.000516089	-0.00900793	-0.00322174	-0.000282631	0.000471562
HG02262	1	-0.0143343	-0.00486004	0.0467404	0.0715775	-0.00680431	-0.000416585	-0.0076579	-0.00110883	-0.00314635	0.000522853
HG02265	1	-0.0153961	-0.0102379	0.0536858	0.0899481	-0.0064926	2.2541e-05	-0.0168328	-0.00190422	-0.00251035	0.00152832
HG02266	2	-0.0151446	-0.0110712	0.0524691	0.0857692	-0.00217215	-0.00068163	-0.0109142	-0.00259551	-0.00169958	0.00254854
HG02271	1	-0.0152565	-0.0123212	0.0556027	0.0942818	-0.0058274	-0.00114794	-0.0170272	-0.00307379	-0.00362812	0.00532084
HG02272	2	-0.0159194	-0.013486	0.0581275	0.0996428	-0.00621489	-0.000385858	-0.0231944	-0.00451124	-0.00237827	0.00689941
HG02274	1	-0.00209262	-0.00515405	0.0352518	0.0555389	-0.00475438	0.00232444	-0.0113538	0.00425767	-0.00321995	0.00511888
HG02275	2	-0.0155144	-0.0114459	0.0547146	0.0919682	-0.00946256	-0.000178916	-0.0156647	-0.00587504	-0.00422603	0.00303879
HG02277	1	-0.0140578	-0.000865315	0.0409173	0.0587791	-0.00726722	0.000967423	-0.00206021	0.000919977	-6.62612e-05	-0.000667023
HG02278	2	-0.0146669	-0.00996336	0.0517383	0.085479	-0.00666597	0.000533472	-0.0114971	-0.0026404	-0.00322845	0.00198871
HG02281	1	0.0332495	-0.00274648	0.000542107	-0.0012485	-0.000105215	0.00444875	-0.009384	0.0239354	-0.0034112	0.0126687
HG02282	2	0.0260695	0.00220592	0.00173684	-0.00372932	7.17298e-05	0.000780063	-0.00864119	0.016008	0.00501895	0.0154301
HG02283	1	0.0255683	0.00213182	0.00197161	-0.00363249	-0.00121358	0.00355973	-0.00656412	0.0171119	-0.00426418	0.0109025
HG02284	1	0.0277681	0.000879084	0.00124456	-0.00365971	0.00190182	0.00265989	-0.00448693	0.0127989	0.00472248	0.00498208
HG02285	1	-0.0139574	-0.0051199	0.04625	0.0719358	-0.00639131	0.0009298	-0.0103304	-0.00275243	-0.00360756	-0.00138108
HG02286	2	-0.0139464	-0.00351333	0.0442692	0.0670603	-0.00340718	-0.00125578	-0.00570948	-0.00228639	-0.00172838	0.00414376
HG02291	1	-0.0154514	-0.0122311	0.0551035	0.0932015	-0.00539879	0.000152332	-0.0155229	-0.00415308	-0.00391724	0.00552468
HG02292	2	-0.0151287	-0.00739393	0.0505197	0.0810483	-0.00536321	-0.000945399	-0.0141785	-0.000720137	-0.00456132	0.00252674
HG02298	2	-0.0131118	0.00141278	0.0388864	0.0509274	-0.00316289	-0.00157902	-0.00304252	-0.00319283	-0.00609879	-0.00394164
HG02299	1	-0.0149691	-0.00799629	0.0504603	0.0804146	-0.00608424	5.53858e-05	-0.0127601	-0.00408782	-0.000372628	0.00330756
HG02301	2	-0.0144923	-0.00612005	0.0483017	0.0773545	-0.00617613	-0.000749707	-0.0108892	-0.00302835	-0.00183043	0.00448448
HG02304	1	-0.0120086	-0.00677896	0.044019	0.0686286	-0.00383916	0.000703651	-0.00691997	-0.000524297	-0.00180985	0.00428973
HG02307	1	0.0322627	-0.00249198	-2.56624e-05	-0.000619941	0.000793569	-0.00207111	-0.00608408	0.0163072	-0.000202518	0.00734778
HG02308	2	0.0300858	-0.000813476	0.00107761	-0.00206626	-0.00148527	0.00762303	-0.00888146	0.0250109	-0.00401495	0.00247123
HG02309	2	0.0303215	-0.000728234	0.0012109	-0.00171229	0.00166592	0.00409915	-0.00664202	0.0161342	0.000817981	0.00782403
HG02312	2	-0.0135123	0.00187792	0.038528	0.052301	-0.00512643	-8.89847e-05	-1.21602e-05	0.00131115	-0.000762991	0.00333655
HG02314	1	0.0320295	-0.00177046	0.000766811	-0.00157553	0.000852236	0.00188913	-0.0073325	0.0224216	0.00412191	0.0117664
HG02315	2	0.0291162	-0.000257962	0.000966655	-0.00150465	-0.000641278	0.00066495	-0.0086095	0.0198538	0.0034218	0.0120432
HG02317	1	0.0323433	-0.00226549	0.00028093	-0.00173225	-0.0018586	0.0036581	-0.00907203	0.0227967	-0.00338147	0.00760918
HG02318	2	0.0326874	-0.00293243	-0.000470467	-0.00149616	-0.00146658	0.00735978	-0.00626491	0.0246164	-0.000401771	0.0125367
HG02322	2	0.0294249	-0.000176116	0.000778343	-0.00288036	-0.000602015	0.00277176	-0.00946716	0.0195785	-0.00140392	0.0137756
HG02323	1	0.0322101	-0.00198851	0.000377183	-0.00226354	0.000811517	0.00336686	-0.00917226	0.0220702	0.00331908	0.0132392
HG02325	2	0.0337637	-0.00354521	-6.60906e-05	-0.000400656	0.00063643	0.00495837	-0.00742013	0.018987	0.00211326	0.0129395
HG02330	1	0.0302477	-0.000672773	0.00111553	-0.0019039	0.00346549	0.00321332	-0.00756806	0.0192843	0.000970889	0.0108921
HG02332	1	0.0306194	-0.000882971	0.00111651	-0.00221248	-0.000749861	-0.00116047	-0.00845685	0.0195834	0.00288846	0.0127832
HG02334	1	0.0241573	0.00315726	0.00221804	-0.00454777	0.00205776	0.00321328	-0.00916799	0.0178754	-0.00121227	0.00865113
